<s>10 + 9 = 19<e>
<s>23 + 33 = 56<e>
<s>64 - 49 = 15<e>
<s>23 + 29 = 52<e>
<s>69 - 11 = 58<e>
<s>0 + 0 = 0<e>
<s>81 - 30 = 51<e>
<s>85 - 4 = 81<e>
<s>94 - 51 = 43<e>
<s>4 - 3 = 1<e>
<s>49 + 1 = 50<e>
<s>74 - 17 = 57<e>
<s>26 - 6 = 20<e>
<s>3 + 0 = 3<e>
<s>62 - 25 = 37<e>
<s>26 + 26 = 52<e>
<s>41 + 1 = 42<e>
<s>48 + 21 = 69<e>
<s>95 - 35 = 60<e>
<s>29 + 35 = 64<e>
<s>38 - 3 = 35<e>
<s>1 + 28 = 29<e>
<s>1 + 4 = 5<e>
<s>0 + 1 = 1<e>
<s>38 + 7 = 45<e>
<s>27 + 60 = 87<e>
<s>44 - 20 = 24<e>
<s>58 + 7 = 65<e>
<s>79 - 37 = 42<e>
<s>21 + 62 = 83<e>
<s>44 - 40 = 4<e>
<s>90 - 28 = 62<e>
<s>69 + 24 = 93<e>
<s>37 + 49 = 86<e>
<s>13 + 60 = 73<e>
<s>5 - 1 = 4<e>
<s>40 + 11 = 51<e>
<s>93 - 54 = 39<e>
<s>66 - 4 = 62<e>
<s>4 + 2 = 6<e>
<s>35 - 27 = 8<e>
<s>59 - 52 = 7<e>
<s>9 + 29 = 38<e>
<s>18 + 11 = 29<e>
<s>19 + 50 = 69<e>
<s>50 - 29 = 21<e>
<s>17 + 71 = 88<e>
<s>33 - 28 = 5<e>
<s>6 + 36 = 42<e>
<s>36 - 31 = 5<e>
<s>5 + 49 = 54<e>
<s>82 + 12 = 94<e>
<s>36 + 58 = 94<e>
<s>32 - 11 = 21<e>
<s>68 - 17 = 51<e>
<s>5 + 12 = 17<e>
<s>1 + 4 = 5<e>
<s>13 + 50 = 63<e>
<s>33 + 40 = 73<e>
<s>34 + 31 = 65<e>
<s>51 + 9 = 60<e>
<s>77 + 6 = 83<e>
<s>6 - 0 = 6<e>
<s>68 - 49 = 19<e>
<s>21 + 12 = 33<e>
<s>79 - 36 = 43<e>
<s>72 + 0 = 72<e>
<s>51 - 46 = 5<e>
<s>42 - 4 = 38<e>
<s>5 + 25 = 30<e>
<s>1 + 10 = 11<e>
<s>54 - 18 = 36<e>
<s>13 - 4 = 9<e>
<s>26 - 13 = 13<e>
<s>70 - 6 = 64<e>
<s>52 + 9 = 61<e>
<s>8 + 58 = 66<e>
<s>22 - 19 = 3<e>
<s>54 - 12 = 42<e>
<s>0 + 1 = 1<e>
<s>9 + 11 = 20<e>
<s>12 - 1 = 11<e>
<s>7 + 17 = 24<e>
<s>38 - 23 = 15<e>
<s>32 - 19 = 13<e>
<s>6 + 15 = 21<e>
<s>50 + 1 = 51<e>
<s>37 - 10 = 27<e>
<s>28 + 20 = 48<e>
<s>57 - 55 = 2<e>
<s>38 + 21 = 59<e>
<s>14 + 74 = 88<e>
<s>10 + 80 = 90<e>
<s>46 + 27 = 73<e>
<s>89 - 21 = 68<e>
<s>24 + 28 = 52<e>
<s>18 - 14 = 4<e>
<s>28 + 43 = 71<e>
<s>2 - 1 = 1<e>
<s>18 + 76 = 94<e>
<s>6 + 22 = 28<e>
<s>0 + 0 = 97<e>
<s>3 - 3 = 0<e>
<s>78 - 20 = 58<e>
<s>60 - 22 = 38<e>
<s>70 + 4 = 74<e>
<s>86 - 35 = 51<e>
<s>77 - 45 = 32<e>
<s>6 - 5 = 1<e>
<s>40 - 15 = 25<e>
<s>17 + 51 = 68<e>
<s>63 + 14 = 77<e>
<s>88 - 25 = 63<e>
<s>28 - 5 = 23<e>
<s>28 - 16 = 12<e>
<s>6 + 11 = 17<e>
<s>92 - 86 = 6<e>
<s>80 - 48 = 32<e>
<s>36 + 0 = 36<e>
<s>47 - 19 = 28<e>
<s>66 - 63 = 3<e>
<s>43 - 17 = 26<e>
<s>5 + 33 = 38<e>
<s>13 + 14 = 27<e>
<s>38 - 31 = 7<e>
<s>20 + 56 = 76<e>
<s>88 - 4 = 84<e>
<s>10 + 22 = 32<e>
<s>19 - 5 = 14<e>
<s>72 - 21 = 51<e>
<s>52 + 35 = 87<e>
<s>7 + 22 = 29<e>
<s>92 - 65 = 27<e>
<s>96 - 87 = 9<e>
<s>27 - 15 = 12<e>
<s>29 + 4 = 33<e>
<s>29 - 27 = 2<e>
<s>10 - 5 = 5<e>
<s>23 + 2 = 25<e>
<s>1 + 52 = 53<e>
<s>41 - 9 = 32<e>
<s>53 - 53 = 0<e>
<s>1 + 42 = 43<e>
<s>0 + 62 = 62<e>
<s>2 + 65 = 67<e>
<s>0 + 22 = 22<e>
<s>52 - 52 = 0<e>
<s>15 + 24 = 39<e>
<s>0 + 6 = 6<e>
<s>14 + 22 = 36<e>
<s>53 - 7 = 46<e>
<s>40 - 29 = 11<e>
<s>44 + 9 = 53<e>
<s>13 + 25 = 38<e>
<s>7 + 89 = 96<e>
<s>66 + 27 = 93<e>
<s>38 + 7 = 45<e>
<s>13 - 5 = 8<e>
<s>31 + 33 = 64<e>
<s>0 + 6 = 6<e>
<s>58 - 41 = 17<e>
<s>4 + 32 = 36<e>
<s>44 - 26 = 18<e>
<s>67 - 34 = 33<e>
<s>59 + 14 = 73<e>
<s>70 - 23 = 47<e>
<s>70 - 57 = 13<e>
<s>0 + 0 = 0<e>
<s>7 + 20 = 27<e>
<s>3 + 19 = 22<e>
<s>6 + 12 = 18<e>
<s>8 + 5 = 13<e>
<s>13 + 63 = 76<e>
<s>89 - 19 = 70<e>
<s>91 - 46 = 45<e>
<s>2 + 10 = 12<e>
<s>66 - 28 = 38<e>
<s>7 - 0 = 7<e>
<s>8 + 3 = 11<e>
<s>9 + 9 = 18<e>
<s>26 + 21 = 47<e>
<s>1 + 93 = 94<e>
<s>73 + 0 = 73<e>
<s>40 + 9 = 49<e>
<s>2 + 10 = 12<e>
<s>30 - 20 = 10<e>
<s>84 - 61 = 23<e>
<s>83 - 81 = 2<e>
<s>12 - 11 = 1<e>
<s>14 - 10 = 4<e>
<s>23 - 13 = 10<e>
<s>1 + 0 = 1<e>
<s>28 + 31 = 59<e>
<s>0 + 0 = 97<e>
<s>3 - 2 = 1<e>
<s>49 + 18 = 67<e>
<s>21 - 7 = 14<e>
<s>1 + 1 = 2<e>
<s>25 + 31 = 56<e>
<s>88 - 54 = 34<e>
<s>33 + 60 = 93<e>
<s>0 - 0 = 0<e>
<s>71 - 16 = 55<e>
<s>0 + 0 = 0<e>
<s>75 + 16 = 91<e>
<s>22 + 13 = 35<e>
<s>16 + 30 = 46<e>
<s>23 - 19 = 4<e>
<s>25 + 38 = 63<e>
<s>2 + 53 = 55<e>
<s>39 + 5 = 44<e>
<s>41 - 7 = 34<e>
<s>72 - 70 = 2<e>
<s>2 - 2 = 0<e>
<s>6 + 10 = 16<e>
<s>25 + 45 = 70<e>
<s>10 + 10 = 20<e>
<s>54 - 32 = 22<e>
<s>25 + 23 = 48<e>
<s>62 - 6 = 56<e>
<s>66 + 2 = 68<e>
<s>25 + 0 = 25<e>
<s>42 + 1 = 43<e>
<s>43 + 3 = 46<e>
<s>70 - 58 = 12<e>
<s>32 + 42 = 74<e>
<s>75 - 39 = 36<e>
<s>17 + 65 = 82<e>
<s>8 - 6 = 2<e>
<s>29 + 41 = 70<e>
<s>21 + 72 = 93<e>
<s>2 - 1 = 1<e>
<s>36 - 3 = 33<e>
<s>53 + 22 = 75<e>
<s>13 + 33 = 46<e>
<s>94 - 19 = 75<e>
<s>61 + 30 = 91<e>
<s>18 - 2 = 16<e>
<s>26 - 3 = 23<e>
<s>42 + 31 = 73<e>
<s>5 + 5 = 10<e>
<s>75 - 72 = 3<e>
<s>83 - 49 = 34<e>
<s>93 - 71 = 22<e>
<s>7 + 15 = 22<e>
<s>45 - 36 = 9<e>
<s>31 + 11 = 42<e>
<s>10 - 8 = 2<e>
<s>35 + 13 = 48<e>
<s>64 + 32 = 96<e>
<s>43 + 35 = 78<e>
<s>41 + 0 = 41<e>
<s>0 + 0 = 0<e>
<s>60 - 47 = 13<e>
<s>2 + 12 = 14<e>
<s>67 - 33 = 34<e>
<s>20 - 3 = 17<e>
<s>19 + 2 = 21<e>
<s>59 - 0 = 59<e>
<s>24 + 11 = 35<e>
<s>94 - 34 = 60<e>
<s>46 + 18 = 64<e>
<s>29 + 59 = 88<e>
<s>73 - 67 = 6<e>
<s>54 - 10 = 44<e>
<s>3 - 2 = 1<e>
<s>42 + 2 = 44<e>
<s>31 - 6 = 25<e>
<s>87 - 73 = 14<e>
<s>8 + 9 = 17<e>
<s>23 + 10 = 33<e>
<s>31 + 5 = 36<e>
<s>41 - 7 = 34<e>
<s>18 + 2 = 20<e>
<s>8 - 0 = 8<e>
<s>6 - 3 = 3<e>
<s>82 - 65 = 17<e>
<s>20 + 15 = 35<e>
<s>59 - 37 = 22<e>
<s>22 - 21 = 1<e>
<s>8 - 1 = 7<e>
<s>35 - 28 = 7<e>
<s>18 + 27 = 45<e>
<s>1 + 11 = 12<e>
<s>1 + 0 = 1<e>
<s>35 + 45 = 80<e>
<s>32 + 39 = 71<e>
<s>1 - 0 = 1<e>
<s>85 - 26 = 59<e>
<s>8 - 8 = 0<e>
<s>32 - 17 = 15<e>
<s>9 + 20 = 29<e>
<s>68 + 21 = 89<e>
<s>3 + 4 = 7<e>
<s>22 + 47 = 69<e>
<s>20 + 25 = 45<e>
<s>10 - 6 = 4<e>
<s>55 + 18 = 73<e>
<s>10 - 10 = 0<e>
<s>47 + 8 = 55<e>
<s>33 - 4 = 29<e>
<s>9 + 50 = 59<e>
<s>36 + 32 = 68<e>
<s>55 - 35 = 20<e>
<s>0 + 68 = 68<e>
<s>0 + 10 = 10<e>
<s>51 + 17 = 68<e>
<s>0 + 8 = 8<e>
<s>25 - 0 = 25<e>
<s>77 - 19 = 58<e>
<s>84 - 76 = 8<e>
<s>60 - 1 = 59<e>
<s>6 + 1 = 7<e>
<s>44 + 52 = 96<e>
<s>16 - 8 = 8<e>
<s>41 + 8 = 49<e>
<s>36 - 29 = 7<e>
<s>39 + 7 = 46<e>
<s>23 + 46 = 69<e>
<s>1 + 0 = 1<e>
<s>38 + 12 = 50<e>
<s>6 + 47 = 53<e>
<s>12 - 0 = 12<e>
<s>93 - 73 = 20<e>
<s>78 - 2 = 76<e>
<s>38 - 34 = 4<e>
<s>37 + 10 = 47<e>
<s>16 + 40 = 56<e>
<s>49 - 35 = 14<e>
<s>62 - 5 = 57<e>
<s>28 - 6 = 22<e>
<s>15 - 3 = 12<e>
<s>11 - 6 = 5<e>
<s>35 + 4 = 39<e>
<s>28 - 23 = 5<e>
<s>31 + 38 = 69<e>
<s>26 - 12 = 14<e>
<s>96 - 25 = 71<e>
<s>92 - 42 = 50<e>
<s>55 - 45 = 10<e>
<s>4 + 22 = 26<e>
<s>46 - 33 = 13<e>
<s>9 + 70 = 79<e>
<s>4 + 4 = 8<e>
<s>12 + 61 = 73<e>
<s>37 - 23 = 14<e>
<s>80 - 58 = 22<e>
<s>70 + 3 = 73<e>
<s>22 - 10 = 12<e>
<s>27 + 69 = 96<e>
<s>12 + 38 = 50<e>
<s>35 - 26 = 9<e>
<s>90 - 46 = 44<e>
<s>92 - 29 = 63<e>
<s>72 - 46 = 26<e>
<s>33 - 3 = 30<e>
<s>68 - 56 = 12<e>
<s>1 + 10 = 11<e>
<s>47 + 3 = 50<e>
<s>4 + 10 = 14<e>
<s>65 - 6 = 59<e>
<s>25 - 12 = 13<e>
<s>40 - 15 = 25<e>
<s>3 - 3 = 0<e>
<s>65 + 9 = 74<e>
<s>47 - 44 = 3<e>
<s>69 + 4 = 73<e>
<s>38 + 2 = 40<e>
<s>44 + 31 = 75<e>
<s>15 + 5 = 20<e>
<s>17 - 4 = 13<e>
<s>0 + 21 = 21<e>
<s>29 + 60 = 89<e>
<s>97 - 90 = 7<e>
<s>40 + 13 = 53<e>
<s>83 - 3 = 80<e>
<s>38 + 34 = 72<e>
<s>20 - 12 = 8<e>
<s>3 + 53 = 56<e>
<s>60 - 30 = 30<e>
<s>27 + 13 = 40<e>
<s>14 + 9 = 23<e>
<s>10 - 9 = 1<e>
<s>3 + 5 = 8<e>
<s>62 + 28 = 90<e>
<s>30 - 19 = 11<e>
<s>22 - 14 = 8<e>
<s>66 - 19 = 47<e>
<s>31 + 24 = 55<e>
<s>29 + 6 = 35<e>
<s>7 - 4 = 3<e>
<s>68 - 33 = 35<e>
<s>7 + 15 = 22<e>
<s>39 - 11 = 28<e>
<s>4 + 38 = 42<e>
<s>79 - 15 = 64<e>
<s>79 - 77 = 2<e>
<s>88 + 1 = 89<e>
<s>68 - 34 = 34<e>
<s>92 - 15 = 77<e>
<s>0 + 14 = 14<e>
<s>23 - 13 = 10<e>
<s>95 + 1 = 96<e>
<s>3 + 7 = 10<e>
<s>56 - 42 = 14<e>
<s>48 - 44 = 4<e>
<s>68 + 3 = 71<e>
<s>97 - 58 = 39<e>
<s>11 - 0 = 11<e>
<s>64 + 12 = 76<e>
<s>38 - 14 = 24<e>
<s>62 - 50 = 12<e>
<s>24 + 0 = 24<e>
<s>24 - 2 = 22<e>
<s>18 + 23 = 41<e>
<s>7 + 18 = 25<e>
<s>32 - 19 = 13<e>
<s>0 + 35 = 35<e>
<s>27 + 50 = 77<e>
<s>48 - 12 = 36<e>
<s>30 + 1 = 31<e>
<s>0 - 0 = 0<e>
<s>38 - 26 = 12<e>
<s>1 + 55 = 56<e>
<s>52 - 18 = 34<e>
<s>0 + 0 = 97<e>
<s>12 - 3 = 9<e>
<s>30 - 25 = 5<e>
<s>12 + 50 = 62<e>
<s>13 - 10 = 3<e>
<s>22 - 21 = 1<e>
<s>9 + 58 = 67<e>
<s>8 - 0 = 8<e>
<s>1 - 0 = 1<e>
<s>35 + 1 = 36<e>
<s>16 - 9 = 7<e>
<s>18 + 75 = 93<e>
<s>25 - 7 = 18<e>
<s>21 - 7 = 14<e>
<s>0 - 0 = 0<e>
<s>2 - 1 = 1<e>
<s>76 - 71 = 5<e>
<s>20 + 39 = 59<e>
<s>15 + 23 = 38<e>
<s>55 + 20 = 75<e>
<s>79 - 25 = 54<e>
<s>41 + 37 = 78<e>
<s>91 - 67 = 24<e>
<s>4 + 71 = 75<e>
<s>15 - 14 = 1<e>
<s>14 + 17 = 31<e>
<s>68 - 32 = 36<e>
<s>68 - 64 = 4<e>
<s>33 + 20 = 53<e>
<s>41 + 2 = 43<e>
<s>8 + 2 = 10<e>
<s>18 + 73 = 91<e>
<s>14 + 8 = 22<e>
<s>23 - 14 = 9<e>
<s>7 + 77 = 84<e>
<s>64 - 58 = 6<e>
<s>1 + 68 = 69<e>
<s>27 + 46 = 73<e>
<s>1 + 6 = 7<e>
<s>12 + 1 = 13<e>
<s>53 + 27 = 80<e>
<s>28 - 12 = 16<e>
<s>63 - 27 = 36<e>
<s>57 - 34 = 23<e>
<s>87 - 51 = 36<e>
<s>86 - 83 = 3<e>
<s>47 - 28 = 19<e>
<s>29 - 7 = 22<e>
<s>57 + 21 = 78<e>
<s>0 + 39 = 39<e>
<s>36 + 43 = 79<e>
<s>45 + 3 = 48<e>
<s>1 + 1 = 2<e>
<s>65 + 1 = 66<e>
<s>14 + 11 = 25<e>
<s>6 + 26 = 32<e>
<s>53 + 7 = 60<e>
<s>4 - 4 = 0<e>
<s>55 + 37 = 92<e>
<s>12 + 16 = 28<e>
<s>63 - 5 = 58<e>
<s>60 - 41 = 19<e>
<s>57 - 10 = 47<e>
<s>27 + 63 = 90<e>
<s>0 + 6 = 6<e>
<s>38 - 7 = 31<e>
<s>5 + 1 = 6<e>
<s>38 - 13 = 25<e>
<s>33 + 50 = 83<e>
<s>8 + 32 = 40<e>
<s>64 - 58 = 6<e>
<s>3 + 48 = 51<e>
<s>22 - 18 = 4<e>
<s>55 - 53 = 2<e>
<s>3 + 79 = 82<e>
<s>32 + 24 = 56<e>
<s>57 + 2 = 59<e>
<s>13 + 7 = 20<e>
<s>31 - 2 = 29<e>
<s>69 + 3 = 72<e>
<s>33 - 11 = 22<e>
<s>30 - 20 = 10<e>
<s>1 + 1 = 2<e>
<s>60 + 17 = 77<e>
<s>48 - 5 = 43<e>
<s>1 + 1 = 2<e>
<s>55 + 16 = 71<e>
<s>3 - 3 = 0<e>
<s>24 + 66 = 90<e>
<s>14 - 1 = 13<e>
<s>30 + 45 = 75<e>
<s>1 + 62 = 63<e>
<s>1 + 1 = 2<e>
<s>40 + 8 = 48<e>
<s>72 - 9 = 63<e>
<s>86 - 19 = 67<e>
<s>81 + 2 = 83<e>
<s>69 - 63 = 6<e>
<s>35 + 25 = 60<e>
<s>29 - 19 = 10<e>
<s>32 + 5 = 37<e>
<s>22 + 71 = 93<e>
<s>43 - 4 = 39<e>
<s>75 - 16 = 59<e>
<s>21 + 11 = 32<e>
<s>89 - 71 = 18<e>
<s>96 - 37 = 59<e>
<s>50 - 47 = 3<e>
<s>9 + 0 = 9<e>
<s>15 + 19 = 34<e>
<s>34 + 30 = 64<e>
<s>3 + 16 = 19<e>
<s>13 + 22 = 35<e>
<s>93 - 93 = 0<e>
<s>29 + 34 = 63<e>
<s>50 + 23 = 73<e>
<s>8 - 6 = 2<e>
<s>6 + 25 = 31<e>
<s>52 - 45 = 7<e>
<s>4 + 13 = 17<e>
<s>7 - 6 = 1<e>
<s>10 + 5 = 15<e>
<s>16 + 78 = 94<e>
<s>2 - 2 = 0<e>
<s>7 + 1 = 8<e>
<s>88 - 56 = 32<e>
<s>13 + 77 = 90<e>
<s>3 - 1 = 2<e>
<s>89 - 53 = 36<e>
<s>21 + 40 = 61<e>
<s>31 - 9 = 22<e>
<s>21 + 9 = 30<e>
<s>71 - 10 = 61<e>
<s>69 + 14 = 83<e>
<s>46 - 26 = 20<e>
<s>26 - 19 = 7<e>
<s>67 + 23 = 90<e>
<s>12 - 7 = 5<e>
<s>70 + 26 = 96<e>
<s>68 - 44 = 24<e>
<s>55 - 54 = 1<e>
<s>3 + 14 = 17<e>
<s>9 + 51 = 60<e>
<s>71 - 52 = 19<e>
<s>40 - 18 = 22<e>
<s>7 + 2 = 9<e>
<s>59 - 11 = 48<e>
<s>8 + 8 = 16<e>
<s>7 + 0 = 7<e>
<s>22 - 12 = 10<e>
<s>48 + 31 = 79<e>
<s>6 - 2 = 4<e>
<s>39 - 24 = 15<e>
<s>7 + 20 = 27<e>
<s>0 + 0 = 0<e>
<s>54 - 14 = 40<e>
<s>0 + 1 = 1<e>
<s>1 - 0 = 1<e>
<s>3 + 0 = 3<e>
<s>32 - 27 = 5<e>
<s>46 + 29 = 75<e>
<s>30 - 15 = 15<e>
<s>11 - 0 = 11<e>
<s>45 - 29 = 16<e>
<s>81 - 36 = 45<e>
<s>89 - 40 = 49<e>
<s>15 - 8 = 7<e>
<s>93 - 1 = 92<e>
<s>92 - 29 = 63<e>
<s>60 - 39 = 21<e>
<s>50 - 15 = 35<e>
<s>66 - 17 = 49<e>
<s>22 + 39 = 61<e>
<s>17 - 11 = 6<e>
<s>16 - 0 = 16<e>
<s>50 - 47 = 3<e>
<s>33 - 16 = 17<e>
<s>10 + 3 = 13<e>
<s>25 + 20 = 45<e>
<s>12 - 11 = 1<e>
<s>76 + 0 = 76<e>
<s>4 + 77 = 81<e>
<s>23 - 22 = 1<e>
<s>17 + 0 = 17<e>
<s>89 - 70 = 19<e>
<s>1 + 2 = 3<e>
<s>83 - 13 = 70<e>
<s>75 - 30 = 45<e>
<s>65 + 28 = 93<e>
<s>46 - 34 = 12<e>
<s>85 - 80 = 5<e>
<s>12 + 84 = 96<e>
<s>97 - 42 = 55<e>
<s>14 + 9 = 23<e>
<s>40 + 17 = 57<e>
<s>9 - 0 = 9<e>
<s>88 + 0 = 88<e>
<s>58 - 4 = 54<e>
<s>39 - 2 = 37<e>
<s>64 + 14 = 78<e>
<s>14 - 6 = 8<e>
<s>39 + 29 = 68<e>
<s>85 - 19 = 66<e>
<s>64 + 2 = 66<e>
<s>21 + 29 = 50<e>
<s>17 + 23 = 40<e>
<s>24 - 2 = 22<e>
<s>1 + 4 = 5<e>
<s>1 + 13 = 14<e>
<s>9 - 0 = 9<e>
<s>61 - 21 = 40<e>
<s>0 + 17 = 17<e>
<s>10 + 2 = 12<e>
<s>45 + 33 = 78<e>
<s>5 - 4 = 1<e>
<s>74 - 71 = 3<e>
<s>36 + 57 = 93<e>
<s>8 + 49 = 57<e>
<s>80 - 60 = 20<e>
<s>57 - 11 = 46<e>
<s>9 + 4 = 13<e>
<s>65 - 23 = 42<e>
<s>51 - 13 = 38<e>
<s>61 - 13 = 48<e>
<s>24 - 21 = 3<e>
<s>11 + 1 = 12<e>
<s>59 - 4 = 55<e>
<s>56 - 21 = 35<e>
<s>8 + 11 = 19<e>
<s>12 - 11 = 1<e>
<s>53 - 1 = 52<e>
<s>69 - 35 = 34<e>
<s>18 + 7 = 25<e>
<s>32 + 3 = 35<e>
<s>5 + 14 = 19<e>
<s>37 + 37 = 74<e>
<s>14 + 23 = 37<e>
<s>3 + 0 = 3<e>
<s>80 - 69 = 11<e>
<s>41 + 14 = 55<e>
<s>20 - 17 = 3<e>
<s>9 - 3 = 6<e>
<s>26 + 61 = 87<e>
<s>46 - 10 = 36<e>
<s>23 - 20 = 3<e>
<s>61 + 10 = 71<e>
<s>16 + 43 = 59<e>
<s>75 + 13 = 88<e>
<s>17 + 20 = 37<e>
<s>4 + 38 = 42<e>
<s>21 + 72 = 93<e>
<s>24 + 57 = 81<e>
<s>38 + 10 = 48<e>
<s>61 + 3 = 64<e>
<s>14 - 3 = 11<e>
<s>50 - 50 = 0<e>
<s>69 - 61 = 8<e>
<s>38 - 22 = 16<e>
<s>65 - 52 = 13<e>
<s>77 - 0 = 77<e>
<s>11 + 44 = 55<e>
<s>71 - 45 = 26<e>
<s>63 + 24 = 87<e>
<s>0 + 27 = 27<e>
<s>12 - 1 = 11<e>
<s>83 - 9 = 74<e>
<s>68 - 11 = 57<e>
<s>52 - 34 = 18<e>
<s>6 + 25 = 31<e>
<s>2 + 90 = 92<e>
<s>6 + 7 = 13<e>
<s>2 + 1 = 3<e>
<s>44 + 14 = 58<e>
<s>6 + 20 = 26<e>
<s>60 + 35 = 95<e>
<s>45 - 40 = 5<e>
<s>9 + 80 = 89<e>
<s>27 + 28 = 55<e>
<s>30 + 51 = 81<e>
<s>38 + 17 = 55<e>
<s>2 + 15 = 17<e>
<s>55 - 43 = 12<e>
<s>13 - 8 = 5<e>
<s>49 - 31 = 18<e>
<s>47 - 11 = 36<e>
<s>20 + 46 = 66<e>
<s>50 + 17 = 67<e>
<s>35 - 32 = 3<e>
<s>6 - 6 = 0<e>
<s>97 - 19 = 78<e>
<s>0 + 2 = 2<e>
<s>67 - 22 = 45<e>
<s>14 + 17 = 31<e>
<s>10 - 9 = 1<e>
<s>13 + 29 = 42<e>
<s>20 - 17 = 3<e>
<s>58 - 3 = 55<e>
<s>5 + 11 = 16<e>
<s>93 - 88 = 5<e>
<s>12 + 47 = 59<e>
<s>25 + 57 = 82<e>
<s>12 + 43 = 55<e>
<s>16 + 74 = 90<e>
<s>16 - 3 = 13<e>
<s>31 - 15 = 16<e>
<s>9 - 0 = 9<e>
<s>91 - 63 = 28<e>
<s>7 - 5 = 2<e>
<s>68 - 4 = 64<e>
<s>19 + 32 = 51<e>
<s>3 + 53 = 56<e>
<s>40 - 13 = 27<e>
<s>42 + 6 = 48<e>
<s>5 + 77 = 82<e>
<s>69 + 23 = 92<e>
<s>40 + 6 = 46<e>
<s>7 + 0 = 7<e>
<s>86 - 14 = 72<e>
<s>26 - 21 = 5<e>
<s>0 + 0 = 97<e>
<s>67 - 56 = 11<e>
<s>13 + 0 = 13<e>
<s>76 - 42 = 34<e>
<s>45 - 11 = 34<e>
<s>69 - 55 = 14<e>
<s>70 - 56 = 14<e>
<s>36 + 25 = 61<e>
<s>4 + 67 = 71<e>
<s>8 + 51 = 59<e>
<s>96 - 70 = 26<e>
<s>82 - 67 = 15<e>
<s>45 - 41 = 4<e>
<s>30 - 2 = 28<e>
<s>38 + 46 = 84<e>
<s>2 + 22 = 24<e>
<s>68 + 0 = 68<e>
<s>33 - 18 = 15<e>
<s>59 - 57 = 2<e>
<s>19 - 6 = 13<e>
<s>56 - 37 = 19<e>
<s>9 + 41 = 50<e>
<s>75 + 14 = 89<e>
<s>67 - 45 = 22<e>
<s>18 + 38 = 56<e>
<s>83 - 24 = 59<e>
<s>39 - 11 = 28<e>
<s>6 + 4 = 10<e>
<s>90 - 23 = 67<e>
<s>65 - 12 = 53<e>
<s>3 + 64 = 67<e>
