<s>54 + 53 = 107<e>
<s>36 + 46 = 82<e>
<s>3 + 3 = 6<e>
<s>20 + 44 = 64<e>
<s>61 + 38 = 99<e>
<s>2 + 11 = 13<e>
<s>0 + 0 = 0<e>
<s>45 - 30 = 15<e>
<s>24 + 50 = 74<e>
<s>24 + 17 = 41<e>
<s>28 + 74 = 102<e>
<s>18 + 43 = 61<e>
<s>9 - 8 = 1<e>
<s>25 + 39 = 64<e>
<s>28 - 8 = 20<e>
<s>35 - 11 = 24<e>
<s>7 - 1 = 6<e>
<s>9 - 3 = 6<e>
<s>29 + 4 = 33<e>
<s>92 - 2 = 90<e>
<s>2 + 0 = 2<e>
<s>40 - 30 = 10<e>
<s>50 - 29 = 21<e>
<s>18 + 25 = 43<e>
<s>50 - 18 = 32<e>
<s>32 + 1 = 33<e>
<s>90 - 79 = 11<e>
<s>18 + 39 = 57<e>
<s>94 - 37 = 57<e>
<s>109 - 70 = 39<e>
<s>7 + 2 = 9<e>
<s>64 + 20 = 84<e>
<s>22 + 1 = 23<e>
<s>7 + 8 = 15<e>
<s>23 + 72 = 95<e>
<s>81 - 60 = 21<e>
<s>37 + 25 = 62<e>
<s>43 - 37 = 6<e>
<s>84 - 27 = 57<e>
<s>64 + 15 = 79<e>
<s>27 - 13 = 14<e>
<s>112 - 67 = 45<e>
<s>8 + 12 = 20<e>
<s>42 - 12 = 30<e>
<s>18 + 55 = 73<e>
<s>9 + 36 = 45<e>
<s>21 + 69 = 90<e>
<s>7 - 2 = 5<e>
<s>2 + 4 = 6<e>
<s>40 - 21 = 19<e>
<s>87 - 25 = 62<e>
<s>15 + 6 = 21<e>
<s>21 + 65 = 86<e>
<s>2 + 1 = 3<e>
<s>24 - 23 = 1<e>
<s>10 + 12 = 22<e>
<s>18 + 89 = 107<e>
<s>95 + 2 = 97<e>
<s>109 - 47 = 62<e>
<s>67 + 1 = 68<e>
<s>60 - 27 = 33<e>
<s>29 - 20 = 9<e>
<s>6 + 78 = 84<e>
<s>9 + 98 = 107<e>
<s>39 + 35 = 74<e>
<s>94 - 1 = 93<e>
<s>10 - 6 = 4<e>
<s>3 + 22 = 25<e>
<s>34 + 26 = 60<e>
<s>10 + 42 = 52<e>
<s>13 - 1 = 12<e>
<s>104 - 60 = 44<e>
<s>31 + 46 = 77<e>
<s>14 + 6 = 20<e>
<s>60 + 12 = 72<e>
<s>56 + 8 = 64<e>
<s>5 + 25 = 30<e>
<s>27 + 38 = 65<e>
<s>17 + 23 = 40<e>
<s>87 - 9 = 78<e>
<s>85 - 23 = 62<e>
<s>17 + 34 = 51<e>
<s>41 + 28 = 69<e>
<s>45 + 65 = 110<e>
<s>44 + 0 = 44<e>
<s>62 + 24 = 86<e>
<s>30 + 2 = 32<e>
<s>83 + 15 = 98<e>
<s>46 - 10 = 36<e>
<s>51 - 30 = 21<e>
<s>40 - 12 = 28<e>
<s>72 - 62 = 10<e>
<s>46 - 20 = 26<e>
<s>24 - 12 = 12<e>
<s>0 + 0 = 0<e>
<s>41 + 52 = 93<e>
<s>2 + 4 = 6<e>
<s>61 + 19 = 80<e>
<s>16 - 10 = 6<e>
<s>110 - 32 = 78<e>
<s>5 - 2 = 3<e>
<s>15 + 5 = 20<e>
<s>26 + 27 = 53<e>
<s>0 + 4 = 4<e>
<s>1 - 0 = 1<e>
<s>87 - 57 = 30<e>
<s>0 + 45 = 45<e>
<s>69 + 24 = 93<e>
<s>18 - 16 = 2<e>
<s>36 + 17 = 53<e>
<s>38 - 22 = 16<e>
<s>32 - 17 = 15<e>
<s>1 - 1 = 0<e>
<s>33 + 12 = 45<e>
<s>54 - 5 = 49<e>
<s>84 - 72 = 12<e>
<s>8 - 0 = 8<e>
<s>96 - 60 = 36<e>
<s>17 - 8 = 9<e>
<s>86 - 85 = 1<e>
<s>15 + 10 = 25<e>
<s>11 - 1 = 10<e>
<s>39 - 17 = 22<e>
<s>88 - 61 = 27<e>
<s>68 - 49 = 19<e>
<s>32 + 76 = 108<e>
<s>45 + 14 = 59<e>
<s>22 + 10 = 32<e>
<s>10 + 35 = 45<e>
<s>95 + 2 = 97<e>
<s>2 + 3 = 5<e>
<s>101 - 18 = 83<e>
<s>93 - 39 = 54<e>
<s>9 - 2 = 7<e>
<s>0 + 2 = 2<e>
<s>94 + 15 = 109<e>
<s>81 - 14 = 67<e>
<s>58 - 40 = 18<e>
<s>87 + 13 = 100<e>
<s>31 + 66 = 97<e>
<s>64 - 21 = 43<e>
<s>20 + 17 = 37<e>
<s>112 - 10 = 102<e>
<s>20 - 20 = 0<e>
<s>71 - 68 = 3<e>
<s>25 - 17 = 8<e>
<s>4 + 2 = 6<e>
<s>35 - 24 = 11<e>
<s>1 + 0 = 1<e>
<s>46 - 16 = 30<e>
<s>52 + 40 = 92<e>
<s>36 - 20 = 16<e>
<s>21 - 0 = 21<e>
<s>41 + 10 = 51<e>
<s>4 + 85 = 89<e>
<s>112 - 11 = 101<e>
<s>4 + 89 = 93<e>
<s>50 + 16 = 66<e>
<s>0 + 1 = 1<e>
<s>96 - 18 = 78<e>
<s>14 - 12 = 2<e>
<s>4 + 72 = 76<e>
<s>79 + 2 = 81<e>
<s>27 + 2 = 29<e>
<s>88 - 49 = 39<e>
<s>53 + 21 = 74<e>
<s>47 - 40 = 7<e>
<s>9 + 3 = 12<e>
<s>21 - 7 = 14<e>
<s>58 + 11 = 69<e>
<s>95 - 1 = 94<e>
<s>40 - 2 = 38<e>
<s>56 - 56 = 0<e>
<s>74 - 13 = 61<e>
<s>13 + 3 = 16<e>
<s>9 + 12 = 21<e>
<s>26 + 43 = 69<e>
<s>13 + 57 = 70<e>
<s>40 - 11 = 29<e>
<s>79 - 14 = 65<e>
<s>39 + 30 = 69<e>
<s>101 - 31 = 70<e>
<s>50 + 50 = 100<e>
<s>56 + 42 = 98<e>
<s>5 + 21 = 26<e>
<s>24 + 45 = 69<e>
<s>49 - 30 = 19<e>
<s>1 + 16 = 17<e>
<s>1 + 34 = 35<e>
<s>57 - 27 = 30<e>
<s>5 + 2 = 7<e>
<s>102 - 57 = 45<e>
<s>70 - 57 = 13<e>
<s>54 + 13 = 67<e>
<s>5 + 44 = 49<e>
<s>102 - 77 = 25<e>
<s>15 + 9 = 24<e>
<s>49 + 53 = 102<e>
<s>108 - 92 = 16<e>
<s>13 - 9 = 4<e>
<s>105 - 104 = 1<e>
<s>9 + 57 = 66<e>
<s>85 + 20 = 105<e>
<s>0 + 2 = 2<e>
<s>2 + 4 = 6<e>
<s>108 - 35 = 73<e>
<s>86 - 15 = 71<e>
<s>110 - 69 = 41<e>
<s>13 + 45 = 58<e>
<s>68 + 15 = 83<e>
<s>34 - 27 = 7<e>
<s>76 + 32 = 108<e>
<s>1 + 2 = 3<e>
<s>0 + 0 = 0<e>
<s>93 - 89 = 4<e>
<s>89 - 30 = 59<e>
<s>5 + 12 = 17<e>
<s>57 - 25 = 32<e>
<s>26 - 16 = 10<e>
<s>36 - 36 = 0<e>
<s>31 - 27 = 4<e>
<s>92 - 46 = 46<e>
<s>7 + 66 = 73<e>
<s>19 + 37 = 56<e>
<s>0 + 21 = 21<e>
<s>43 - 6 = 37<e>
<s>3 + 11 = 14<e>
<s>88 - 43 = 45<e>
<s>5 + 6 = 11<e>
<s>107 - 71 = 36<e>
<s>10 + 21 = 31<e>
<s>0 + 3 = 3<e>
<s>45 + 28 = 73<e>
<s>14 - 1 = 13<e>
<s>57 - 39 = 18<e>
<s>94 - 32 = 62<e>
<s>29 + 36 = 65<e>
<s>97 - 31 = 66<e>
<s>19 + 57 = 76<e>
<s>0 + 0 = 113<e>
<s>14 + 43 = 57<e>
<s>40 + 34 = 74<e>
<s>52 + 7 = 59<e>
<s>11 - 10 = 1<e>
<s>113 - 46 = 67<e>
<s>66 + 2 = 68<e>
<s>25 + 7 = 32<e>
<s>80 - 26 = 54<e>
<s>62 + 46 = 108<e>
<s>85 - 37 = 48<e>
<s>50 + 21 = 71<e>
<s>56 - 46 = 10<e>
<s>49 + 19 = 68<e>
<s>77 - 46 = 31<e>
<s>83 + 18 = 101<e>
<s>23 + 46 = 69<e>
<s>0 + 2 = 2<e>
<s>16 + 60 = 76<e>
<s>0 - 0 = 0<e>
<s>25 + 26 = 51<e>
<s>5 + 74 = 79<e>
<s>113 - 108 = 5<e>
<s>38 - 7 = 31<e>
<s>6 - 6 = 0<e>
<s>26 - 12 = 14<e>
<s>28 + 70 = 98<e>
<s>10 + 4 = 14<e>
<s>7 + 46 = 53<e>
<s>106 - 67 = 39<e>
<s>61 - 44 = 17<e>
<s>54 - 17 = 37<e>
<s>77 + 6 = 83<e>
<s>108 - 68 = 40<e>
<s>26 + 49 = 75<e>
<s>0 + 14 = 14<e>
<s>5 - 4 = 1<e>
<s>21 + 36 = 57<e>
<s>35 - 0 = 35<e>
<s>39 + 4 = 43<e>
<s>27 + 0 = 27<e>
<s>4 - 2 = 2<e>
<s>113 - 42 = 71<e>
<s>87 + 23 = 110<e>
<s>84 - 33 = 51<e>
<s>59 - 25 = 34<e>
<s>25 - 10 = 15<e>
<s>34 - 9 = 25<e>
<s>38 + 28 = 66<e>
<s>0 + 0 = 0<e>
<s>52 - 13 = 39<e>
<s>3 - 1 = 2<e>
<s>25 - 4 = 21<e>
<s>2 + 9 = 11<e>
<s>26 + 24 = 50<e>
<s>2 + 0 = 2<e>
<s>105 - 84 = 21<e>
<s>103 - 57 = 46<e>
<s>63 - 19 = 44<e>
<s>35 + 40 = 75<e>
<s>83 - 50 = 33<e>
<s>24 + 15 = 39<e>
<s>81 - 38 = 43<e>
<s>50 + 23 = 73<e>
<s>46 - 24 = 22<e>
<s>44 - 23 = 21<e>
<s>77 - 53 = 24<e>
<s>15 - 15 = 0<e>
<s>30 + 67 = 97<e>
<s>106 + 5 = 111<e>
<s>1 + 58 = 59<e>
<s>92 - 1 = 91<e>
<s>1 + 0 = 1<e>
<s>92 - 75 = 17<e>
<s>7 + 55 = 62<e>
<s>27 - 24 = 3<e>
<s>1 - 0 = 1<e>
<s>48 + 32 = 80<e>
<s>17 - 10 = 7<e>
<s>36 + 74 = 110<e>
<s>9 + 51 = 60<e>
<s>20 - 8 = 12<e>
<s>25 + 8 = 33<e>
<s>26 + 34 = 60<e>
<s>6 - 0 = 6<e>
<s>70 - 38 = 32<e>
<s>47 + 7 = 54<e>
<s>3 - 3 = 0<e>
<s>15 + 11 = 26<e>
<s>39 - 30 = 9<e>
<s>46 + 9 = 55<e>
<s>6 + 9 = 15<e>
<s>10 + 22 = 32<e>
<s>86 - 68 = 18<e>
<s>59 + 20 = 79<e>
<s>6 - 4 = 2<e>
<s>31 + 61 = 92<e>
<s>7 + 43 = 50<e>
<s>20 + 72 = 92<e>
<s>0 + 4 = 4<e>
<s>15 + 8 = 23<e>
<s>76 - 46 = 30<e>
<s>0 - 0 = 0<e>
<s>68 - 18 = 50<e>
<s>19 + 53 = 72<e>
<s>12 - 11 = 1<e>
<s>8 + 79 = 87<e>
<s>17 + 4 = 21<e>
<s>30 - 17 = 13<e>
<s>54 + 13 = 67<e>
<s>97 - 13 = 84<e>
<s>68 - 47 = 21<e>
<s>98 - 65 = 33<e>
<s>100 - 18 = 82<e>
<s>60 - 6 = 54<e>
<s>8 + 36 = 44<e>
<s>51 - 40 = 11<e>
<s>18 - 15 = 3<e>
<s>24 + 1 = 25<e>
<s>22 + 25 = 47<e>
<s>49 - 40 = 9<e>
<s>11 - 1 = 10<e>
<s>11 + 3 = 14<e>
<s>92 + 6 = 98<e>
<s>68 + 16 = 84<e>
<s>41 - 29 = 12<e>
<s>9 - 6 = 3<e>
<s>82 - 59 = 23<e>
<s>17 - 0 = 17<e>
<s>14 - 10 = 4<e>
<s>21 + 83 = 104<e>
<s>43 + 31 = 74<e>
<s>26 + 66 = 92<e>
<s>24 + 8 = 32<e>
<s>88 - 9 = 79<e>
<s>56 - 26 = 30<e>
<s>25 - 5 = 20<e>
<s>12 + 3 = 15<e>
<s>45 - 10 = 35<e>
<s>31 + 26 = 57<e>
<s>106 - 95 = 11<e>
<s>1 - 0 = 1<e>
<s>49 + 8 = 57<e>
<s>68 - 40 = 28<e>
<s>44 - 30 = 14<e>
<s>1 + 12 = 13<e>
<s>7 - 0 = 7<e>
<s>0 + 2 = 2<e>
<s>5 + 95 = 100<e>
<s>16 - 0 = 16<e>
<s>87 - 53 = 34<e>
<s>6 + 64 = 70<e>
<s>111 - 98 = 13<e>
<s>20 + 0 = 20<e>
<s>54 + 2 = 56<e>
<s>0 - 0 = 0<e>
<s>82 - 9 = 73<e>
<s>53 + 51 = 104<e>
<s>43 - 28 = 15<e>
<s>79 - 38 = 41<e>
<s>33 + 44 = 77<e>
<s>75 - 35 = 40<e>
<s>75 + 8 = 83<e>
<s>0 + 40 = 40<e>
<s>35 + 57 = 92<e>
<s>4 + 78 = 82<e>
<s>75 + 2 = 77<e>
<s>88 + 23 = 111<e>
<s>1 + 99 = 100<e>
<s>89 - 87 = 2<e>
<s>30 - 3 = 27<e>
<s>29 + 20 = 49<e>
<s>53 + 26 = 79<e>
<s>106 - 12 = 94<e>
<s>78 - 78 = 0<e>
<s>58 - 2 = 56<e>
<s>112 - 29 = 83<e>
<s>94 - 62 = 32<e>
<s>42 + 19 = 61<e>
<s>19 - 5 = 14<e>
<s>89 + 11 = 100<e>
<s>3 + 97 = 100<e>
<s>47 - 11 = 36<e>
<s>70 - 45 = 25<e>
<s>49 - 2 = 47<e>
<s>12 + 90 = 102<e>
<s>62 + 26 = 88<e>
<s>90 - 83 = 7<e>
<s>3 + 4 = 7<e>
<s>50 - 40 = 10<e>
<s>25 - 1 = 24<e>
<s>68 - 63 = 5<e>
<s>48 - 18 = 30<e>
<s>13 + 29 = 42<e>
<s>1 - 1 = 0<e>
<s>40 - 38 = 2<e>
<s>111 - 111 = 0<e>
<s>37 + 37 = 74<e>
<s>21 + 4 = 25<e>
<s>12 + 57 = 69<e>
<s>85 - 14 = 71<e>
<s>112 - 30 = 82<e>
<s>16 + 11 = 27<e>
<s>31 + 56 = 87<e>
<s>82 - 74 = 8<e>
<s>57 + 3 = 60<e>
<s>17 - 12 = 5<e>
<s>23 + 83 = 106<e>
<s>14 + 51 = 65<e>
<s>70 + 18 = 88<e>
<s>94 - 38 = 56<e>
<s>49 + 36 = 85<e>
<s>93 - 84 = 9<e>
<s>31 - 13 = 18<e>
<s>29 + 8 = 37<e>
<s>25 - 4 = 21<e>
<s>3 + 59 = 62<e>
<s>32 + 23 = 55<e>
<s>5 + 21 = 26<e>
<s>68 - 12 = 56<e>
<s>55 - 1 = 54<e>
<s>112 - 18 = 94<e>
<s>102 - 62 = 40<e>
<s>51 - 10 = 41<e>
<s>82 - 40 = 42<e>
<s>84 - 12 = 72<e>
<s>96 - 39 = 57<e>
<s>70 - 38 = 32<e>
<s>20 + 72 = 92<e>
<s>0 + 3 = 3<e>
<s>4 + 90 = 94<e>
<s>47 - 5 = 42<e>
<s>36 + 66 = 102<e>
<s>57 + 49 = 106<e>
<s>26 - 2 = 24<e>
<s>1 + 0 = 1<e>
<s>46 - 15 = 31<e>
<s>11 + 85 = 96<e>
<s>109 - 12 = 97<e>
<s>7 - 1 = 6<e>
<s>0 + 21 = 21<e>
<s>3 + 5 = 8<e>
<s>35 - 4 = 31<e>
<s>2 + 94 = 96<e>
<s>4 + 5 = 9<e>
<s>106 - 100 = 6<e>
<s>68 - 14 = 54<e>
<s>59 - 12 = 47<e>
<s>87 + 10 = 97<e>
<s>35 + 24 = 59<e>
<s>38 + 39 = 77<e>
<s>75 - 43 = 32<e>
<s>15 + 14 = 29<e>
<s>29 + 27 = 56<e>
<s>51 - 50 = 1<e>
<s>59 + 10 = 69<e>
<s>25 + 19 = 44<e>
<s>51 - 3 = 48<e>
<s>87 - 50 = 37<e>
<s>65 + 32 = 97<e>
<s>8 + 6 = 14<e>
<s>42 - 6 = 36<e>
<s>73 + 26 = 99<e>
<s>4 - 1 = 3<e>
<s>18 - 6 = 12<e>
<s>0 + 0 = 0<e>
<s>15 + 23 = 38<e>
<s>102 - 11 = 91<e>
<s>24 - 21 = 3<e>
<s>8 - 2 = 6<e>
<s>49 - 7 = 42<e>
<s>4 + 29 = 33<e>
<s>87 - 71 = 16<e>
<s>26 - 19 = 7<e>
<s>31 - 3 = 28<e>
<s>22 - 20 = 2<e>
<s>12 + 0 = 12<e>
<s>30 - 10 = 20<e>
<s>71 - 30 = 41<e>
<s>2 - 2 = 0<e>
<s>80 - 63 = 17<e>
<s>3 - 1 = 2<e>
<s>36 - 7 = 29<e>
<s>4 - 2 = 2<e>
<s>80 - 34 = 46<e>
<s>33 - 3 = 30<e>
<s>24 - 17 = 7<e>
<s>7 + 16 = 23<e>
<s>87 - 83 = 4<e>
<s>72 - 22 = 50<e>
<s>54 + 19 = 73<e>
<s>36 + 16 = 52<e>
<s>19 + 3 = 22<e>
<s>92 + 2 = 94<e>
<s>54 - 26 = 28<e>
<s>41 - 37 = 4<e>
<s>36 - 21 = 15<e>
<s>27 - 16 = 11<e>
<s>11 + 4 = 15<e>
<s>64 + 32 = 96<e>
<s>106 - 35 = 71<e>
<s>72 - 37 = 35<e>
<s>27 + 7 = 34<e>
<s>0 + 0 = 0<e>
<s>13 + 5 = 18<e>
<s>0 + 0 = 113<e>
<s>1 - 0 = 1<e>
<s>74 + 27 = 101<e>
<s>64 + 27 = 91<e>
<s>73 - 24 = 49<e>
<s>18 + 10 = 28<e>
<s>38 - 28 = 10<e>
<s>57 - 53 = 4<e>
<s>16 + 88 = 104<e>
<s>102 + 6 = 108<e>
<s>56 - 31 = 25<e>
<s>77 - 37 = 40<e>
<s>62 + 17 = 79<e>
<s>48 + 43 = 91<e>
<s>75 + 18 = 93<e>
<s>1 - 0 = 1<e>
<s>56 - 48 = 8<e>
<s>72 - 35 = 37<e>
<s>45 + 9 = 54<e>
<s>85 - 22 = 63<e>
<s>112 - 34 = 78<e>
<s>19 + 20 = 39<e>
<s>50 - 33 = 17<e>
<s>15 - 13 = 2<e>
<s>13 - 10 = 3<e>
<s>49 + 51 = 100<e>
<s>74 - 59 = 15<e>
<s>33 + 21 = 54<e>
<s>106 - 59 = 47<e>
<s>0 + 0 = 0<e>
<s>35 + 39 = 74<e>
<s>96 - 62 = 34<e>
<s>3 + 3 = 6<e>
<s>26 + 37 = 63<e>
<s>11 - 1 = 10<e>
<s>14 - 10 = 4<e>
<s>20 + 24 = 44<e>
<s>99 - 65 = 34<e>
<s>37 - 18 = 19<e>
<s>43 + 36 = 79<e>
<s>14 - 11 = 3<e>
<s>23 + 52 = 75<e>
<s>93 - 78 = 15<e>
<s>27 + 26 = 53<e>
<s>3 - 1 = 2<e>
<s>92 - 70 = 22<e>
<s>65 - 63 = 2<e>
<s>40 + 11 = 51<e>
<s>57 - 15 = 42<e>
<s>6 + 14 = 20<e>
<s>27 + 32 = 59<e>
<s>50 - 9 = 41<e>
<s>1 + 29 = 30<e>
<s>17 + 87 = 104<e>
<s>12 - 5 = 7<e>
<s>11 - 3 = 8<e>
<s>15 + 54 = 69<e>
<s>38 - 5 = 33<e>
<s>46 + 36 = 82<e>
<s>30 - 29 = 1<e>
<s>10 + 6 = 16<e>
<s>94 - 46 = 48<e>
<s>13 + 9 = 22<e>
<s>80 - 46 = 34<e>
<s>1 + 12 = 13<e>
<s>1 + 22 = 23<e>
<s>24 + 82 = 106<e>
<s>79 + 2 = 81<e>
<s>49 + 18 = 67<e>
<s>110 - 12 = 98<e>
<s>92 - 79 = 13<e>
<s>11 - 11 = 0<e>
<s>75 + 0 = 75<e>
<s>25 - 13 = 12<e>
<s>31 + 0 = 31<e>
<s>57 - 24 = 33<e>
<s>13 - 2 = 11<e>
<s>25 - 18 = 7<e>
<s>6 + 8 = 14<e>
<s>65 + 3 = 68<e>
<s>98 - 66 = 32<e>
<s>1 + 91 = 92<e>
<s>78 - 67 = 11<e>
<s>17 + 8 = 25<e>
<s>87 + 24 = 111<e>
<s>42 + 40 = 82<e>
<s>24 - 13 = 11<e>
<s>16 + 13 = 29<e>
<s>2 + 56 = 58<e>
<s>101 - 92 = 9<e>
<s>74 - 51 = 23<e>
<s>37 + 52 = 89<e>
<s>12 - 0 = 12<e>
<s>96 - 63 = 33<e>
<s>4 + 30 = 34<e>
<s>17 - 6 = 11<e>
<s>99 - 32 = 67<e>
<s>20 + 14 = 34<e>
<s>2 + 4 = 6<e>
<s>0 - 0 = 0<e>
<s>58 + 24 = 82<e>
<s>97 - 93 = 4<e>
<s>15 + 12 = 27<e>
<s>109 - 15 = 94<e>
<s>2 + 3 = 5<e>
<s>15 + 1 = 16<e>
<s>1 + 2 = 3<e>
<s>87 - 20 = 67<e>
<s>40 + 63 = 103<e>
<s>18 - 11 = 7<e>
<s>105 - 97 = 8<e>
<s>73 + 37 = 110<e>
<s>28 - 12 = 16<e>
<s>76 + 31 = 107<e>
<s>24 - 22 = 2<e>
<s>13 - 2 = 11<e>
<s>3 - 0 = 3<e>
<s>90 - 35 = 55<e>
<s>66 - 22 = 44<e>
<s>87 - 64 = 23<e>
<s>52 + 24 = 76<e>
<s>12 - 7 = 5<e>
<s>40 + 6 = 46<e>
<s>33 + 32 = 65<e>
<s>14 - 14 = 0<e>
<s>24 + 22 = 46<e>
<s>30 + 36 = 66<e>
<s>103 - 23 = 80<e>
<s>91 - 79 = 12<e>
<s>30 - 24 = 6<e>
<s>11 + 87 = 98<e>
<s>49 - 45 = 4<e>
<s>13 + 36 = 49<e>
<s>6 + 1 = 7<e>
<s>28 - 11 = 17<e>
<s>37 + 14 = 51<e>
<s>64 + 8 = 72<e>
<s>59 + 27 = 86<e>
<s>23 + 81 = 104<e>
<s>2 - 1 = 1<e>
<s>6 + 21 = 27<e>
<s>3 - 2 = 1<e>
<s>60 - 8 = 52<e>
<s>33 - 17 = 16<e>
<s>45 - 27 = 18<e>
<s>4 + 90 = 94<e>
<s>38 - 21 = 17<e>
<s>50 - 41 = 9<e>
<s>104 - 83 = 21<e>
<s>18 + 38 = 56<e>
<s>39 - 31 = 8<e>
<s>66 - 63 = 3<e>
<s>38 + 22 = 60<e>
<s>89 - 72 = 17<e>
<s>42 + 9 = 51<e>
<s>17 + 13 = 30<e>
<s>47 + 58 = 105<e>
<s>6 + 1 = 7<e>
<s>0 + 34 = 34<e>
<s>20 - 14 = 6<e>
<s>98 - 52 = 46<e>
<s>4 - 4 = 0<e>
<s>84 + 4 = 88<e>
<s>54 + 39 = 93<e>
<s>35 + 10 = 45<e>
<s>9 + 99 = 108<e>
<s>1 + 38 = 39<e>
<s>76 + 8 = 84<e>
<s>35 + 10 = 45<e>
<s>2 + 0 = 2<e>
<s>7 + 10 = 17<e>
<s>5 - 2 = 3<e>
<s>81 - 74 = 7<e>
<s>53 + 43 = 96<e>
<s>100 - 13 = 87<e>
<s>0 + 63 = 63<e>
<s>102 + 1 = 103<e>
<s>24 + 47 = 71<e>
<s>39 - 23 = 16<e>
<s>20 + 13 = 33<e>
<s>25 + 22 = 47<e>
<s>59 + 15 = 74<e>
<s>52 - 8 = 44<e>
<s>96 - 15 = 81<e>
<s>85 - 47 = 38<e>
<s>99 - 42 = 57<e>
<s>6 - 5 = 1<e>
<s>108 - 7 = 101<e>
<s>18 - 18 = 0<e>
<s>53 - 11 = 42<e>
<s>9 + 40 = 49<e>
<s>26 - 23 = 3<e>
<s>12 + 19 = 31<e>
<s>9 + 68 = 77<e>
<s>26 - 5 = 21<e>
<s>102 - 73 = 29<e>
