<s>80/45=88 mod 97<e>
<s>8/70=50 mod 97<e>
<s>14/18=87 mod 97<e>
<s>58/40=16 mod 97<e>
<s>68/38=12 mod 97<e>
<s>38/32=80 mod 97<e>
<s>8/3=35 mod 97<e>
<s>47/55=52 mod 97<e>
<s>26/90=24 mod 97<e>
<s>81/59=77 mod 97<e>
<s>18/43=32 mod 97<e>
<s>44/81=70 mod 97<e>
<s>91/78=82 mod 97<e>
<s>89/50=27 mod 97<e>
<s>31/61=18 mod 97<e>
<s>55/87=43 mod 97<e>
<s>45/15=3 mod 97<e>
<s>23/67=93 mod 97<e>
<s>53/9=49 mod 97<e>
<s>96/32=3 mod 97<e>
<s>31/88=72 mod 97<e>
<s>27/47=79 mod 97<e>
<s>57/33=37 mod 97<e>
<s>79/50=85 mod 97<e>
<s>20/60=65 mod 97<e>
<s>77/93=5 mod 97<e>
<s>60/4=15 mod 97<e>
<s>42/92=11 mod 97<e>
<s>61/33=43 mod 97<e>
<s>18/79=96 mod 97<e>
<s>65/58=63 mod 97<e>
<s>96/12=8 mod 97<e>
<s>26/82=50 mod 97<e>
<s>35/41=60 mod 97<e>
<s>37/7=33 mod 97<e>
<s>22/51=67 mod 97<e>
<s>37/89=56 mod 97<e>
<s>56/52=16 mod 97<e>
<s>76/85=26 mod 97<e>
<s>59/61=28 mod 97<e>
<s>14/3=37 mod 97<e>
<s>83/87=79 mod 97<e>
<s>56/43=78 mod 97<e>
<s>29/61=45 mod 97<e>
<s>15/46=91 mod 97<e>
<s>84/90=85 mod 97<e>
<s>58/22=82 mod 97<e>
<s>5/72=58 mod 97<e>
<s>56/78=43 mod 97<e>
<s>81/88=88 mod 97<e>
<s>92/14=62 mod 97<e>
<s>59/44=30 mod 97<e>
<s>21/3=7 mod 97<e>
<s>19/17=81 mod 97<e>
<s>94/93=25 mod 97<e>
<s>30/94=87 mod 97<e>
<s>83/70=58 mod 97<e>
<s>66/83=23 mod 97<e>
<s>15/53=68 mod 97<e>
<s>58/11=67 mod 97<e>
<s>34/68=49 mod 97<e>
<s>5/84=22 mod 97<e>
<s>63/2=80 mod 97<e>
<s>1/34=20 mod 97<e>
<s>89/76=5 mod 97<e>
<s>65/59=57 mod 97<e>
<s>90/86=80 mod 97<e>
<s>10/22=71 mod 97<e>
<s>10/63=91 mod 97<e>
<s>73/28=13 mod 97<e>
<s>90/9=10 mod 97<e>
<s>4/25=70 mod 97<e>
<s>13/10=11 mod 97<e>
<s>55/39=81 mod 97<e>
<s>68/73=78 mod 97<e>
<s>60/48=74 mod 97<e>
<s>39/85=21 mod 97<e>
<s>61/20=37 mod 97<e>
<s>9/19=26 mod 97<e>
<s>56/25=10 mod 97<e>
<s>13/12=90 mod 97<e>
<s>25/7=59 mod 97<e>
<s>4/86=79 mod 97<e>
<s>39/18=83 mod 97<e>
<s>53/36=85 mod 97<e>
<s>15/76=27 mod 97<e>
<s>65/29=29 mod 97<e>
<s>2/72=62 mod 97<e>
<s>56/79=40 mod 97<e>
<s>22/90=80 mod 97<e>
<s>30/71=66 mod 97<e>
<s>40/70=56 mod 97<e>
<s>41/24=30 mod 97<e>
<s>60/42=43 mod 97<e>
<s>75/3=25 mod 97<e>
<s>25/81=53 mod 97<e>
<s>24/82=76 mod 97<e>
<s>18/42=42 mod 97<e>
<s>89/41=14 mod 97<e>
<s>73/56=55 mod 97<e>
<s>70/46=69 mod 97<e>
<s>94/42=90 mod 97<e>
<s>66/58=58 mod 97<e>
<s>9/52=58 mod 97<e>
<s>7/43=34 mod 97<e>
<s>29/93=17 mod 97<e>
<s>70/56=74 mod 97<e>
<s>11/94=61 mod 97<e>
<s>38/27=5 mod 97<e>
<s>60/68=18 mod 97<e>
<s>96/89=85 mod 97<e>
<s>70/9=94 mod 97<e>
<s>58/67=11 mod 97<e>
<s>49/68=5 mod 97<e>
<s>26/67=25 mod 97<e>
<s>33/58=29 mod 97<e>
<s>83/65=55 mod 97<e>
<s>82/20=72 mod 97<e>
<s>74/60=95 mod 97<e>
<s>14/85=15 mod 97<e>
<s>89/91=66 mod 97<e>
<s>12/78=30 mod 97<e>
<s>40/53=52 mod 97<e>
<s>64/10=84 mod 97<e>
<s>96/91=81 mod 97<e>
<s>61/29=69 mod 97<e>
<s>66/70=73 mod 97<e>
<s>70/75=85 mod 97<e>
<s>43/68=42 mod 97<e>
<s>78/84=91 mod 97<e>
<s>1/72=31 mod 97<e>
<s>68/66=51 mod 97<e>
<s>88/82=20 mod 97<e>
<s>9/26=19 mod 97<e>
<s>73/21=82 mod 97<e>
<s>37/33=7 mod 97<e>
<s>6/38=41 mod 97<e>
<s>73/90=45 mod 97<e>
<s>41/79=57 mod 97<e>
<s>62/62=1 mod 97<e>
<s>63/88=90 mod 97<e>
<s>80/52=9 mod 97<e>
<s>76/2=38 mod 97<e>
<s>21/54=92 mod 97<e>
<s>40/91=58 mod 97<e>
<s>95/61=27 mod 97<e>
<s>80/82=27 mod 97<e>
<s>39/85=21 mod 97<e>
<s>10/94=29 mod 97<e>
<s>20/64=67 mod 97<e>
<s>70/64=89 mod 97<e>
<s>4/42=74 mod 97<e>
<s>1/7=14 mod 97<e>
<s>3/6=49 mod 97<e>
<s>69/89=52 mod 97<e>
<s>71/21=8 mod 97<e>
<s>65/40=38 mod 97<e>
<s>17/23=64 mod 97<e>
<s>25/70=35 mod 97<e>
<s>89/2=93 mod 97<e>
<s>21/88=30 mod 97<e>
<s>7/14=49 mod 97<e>
<s>84/90=85 mod 97<e>
<s>45/15=3 mod 97<e>
<s>80/23=33 mod 97<e>
<s>52/60=72 mod 97<e>
<s>70/42=34 mod 97<e>
<s>91/86=27 mod 97<e>
<s>39/84=94 mod 97<e>
<s>5/73=20 mod 97<e>
<s>53/39=71 mod 97<e>
<s>19/54=74 mod 97<e>
<s>8/49=16 mod 97<e>
<s>92/30=16 mod 97<e>
<s>87/24=40 mod 97<e>
<s>1/21=37 mod 97<e>
<s>56/82=48 mod 97<e>
<s>28/3=74 mod 97<e>
<s>56/89=90 mod 97<e>
<s>5/61=78 mod 97<e>
<s>88/86=89 mod 97<e>
<s>74/29=36 mod 97<e>
<s>46/25=29 mod 97<e>
<s>59/37=75 mod 97<e>
<s>13/17=35 mod 97<e>
<s>70/37=15 mod 97<e>
<s>78/53=82 mod 97<e>
<s>41/91=74 mod 97<e>
<s>76/67=88 mod 97<e>
<s>95/92=78 mod 97<e>
<s>17/10=89 mod 97<e>
<s>28/28=1 mod 97<e>
<s>73/95=12 mod 97<e>
<s>48/33=72 mod 97<e>
<s>50/87=92 mod 97<e>
<s>29/72=26 mod 97<e>
<s>91/45=71 mod 97<e>
<s>76/6=45 mod 97<e>
<s>27/25=36 mod 97<e>
<s>18/16=86 mod 97<e>
<s>7/7=1 mod 97<e>
<s>63/52=18 mod 97<e>
<s>23/95=37 mod 97<e>
<s>74/25=34 mod 97<e>
<s>59/52=3 mod 97<e>
<s>36/41=34 mod 97<e>
<s>82/64=71 mod 97<e>
<s>41/1=41 mod 97<e>
<s>25/31=54 mod 97<e>
<s>32/31=73 mod 97<e>
<s>91/32=18 mod 97<e>
<s>90/18=5 mod 97<e>
<s>54/37=67 mod 97<e>
<s>73/40=77 mod 97<e>
<s>80/71=79 mod 97<e>
<s>73/96=24 mod 97<e>
<s>91/63=23 mod 97<e>
<s>37/85=5 mod 97<e>
<s>32/21=20 mod 97<e>
<s>3/58=82 mod 97<e>
<s>83/61=92 mod 97<e>
<s>80/47=76 mod 97<e>
<s>86/48=22 mod 97<e>
<s>25/67=80 mod 97<e>
<s>58/86=30 mod 97<e>
<s>17/75=83 mod 97<e>
<s>92/69=66 mod 97<e>
<s>30/53=39 mod 97<e>
<s>76/14=47 mod 97<e>
<s>34/11=56 mod 97<e>
<s>25/4=79 mod 97<e>
<s>71/70=80 mod 97<e>
<s>11/4=27 mod 97<e>
<s>11/72=50 mod 97<e>
<s>25/86=33 mod 97<e>
<s>49/1=49 mod 97<e>
<s>24/25=32 mod 97<e>
<s>41/18=40 mod 97<e>
<s>6/47=93 mod 97<e>
<s>7/27=29 mod 97<e>
<s>52/90=48 mod 97<e>
<s>66/36=18 mod 97<e>
<s>9/45=39 mod 97<e>
<s>62/20=71 mod 97<e>
<s>84/71=49 mod 97<e>
<s>26/81=59 mod 97<e>
<s>15/12=74 mod 97<e>
<s>35/56=37 mod 97<e>
<s>4/11=18 mod 97<e>
<s>55/71=24 mod 97<e>
<s>39/72=45 mod 97<e>
<s>5/10=49 mod 97<e>
<s>86/80=52 mod 97<e>
<s>18/73=72 mod 97<e>
<s>1/88=43 mod 97<e>
<s>49/38=60 mod 97<e>
<s>60/91=87 mod 97<e>
<s>34/53=83 mod 97<e>
<s>57/22=7 mod 97<e>
<s>50/65=53 mod 97<e>
<s>49/63=87 mod 97<e>
<s>34/65=5 mod 97<e>
<s>14/58=27 mod 97<e>
<s>77/27=28 mod 97<e>
<s>23/28=32 mod 97<e>
<s>64/92=26 mod 97<e>
<s>78/93=29 mod 97<e>
<s>7/41=12 mod 97<e>
<s>74/52=35 mod 97<e>
<s>35/19=58 mod 97<e>
<s>15/77=72 mod 97<e>
<s>47/73=91 mod 97<e>
<s>12/20=20 mod 97<e>
<s>36/39=83 mod 97<e>
<s>26/18=23 mod 97<e>
<s>19/77=33 mod 97<e>
<s>20/75=52 mod 97<e>
<s>62/16=16 mod 97<e>
<s>96/82=13 mod 97<e>
<s>25/68=56 mod 97<e>
<s>17/48=63 mod 97<e>
<s>63/5=32 mod 97<e>
<s>81/51=13 mod 97<e>
<s>33/32=95 mod 97<e>
<s>12/51=63 mod 97<e>
<s>5/39=25 mod 97<e>
<s>90/89=13 mod 97<e>
<s>59/55=24 mod 97<e>
<s>43/31=89 mod 97<e>
<s>32/52=23 mod 97<e>
<s>31/90=51 mod 97<e>
<s>10/27=83 mod 97<e>
<s>91/1=91 mod 97<e>
<s>45/28=12 mod 97<e>
<s>20/90=11 mod 97<e>
<s>95/22=44 mod 97<e>
<s>36/84=42 mod 97<e>
<s>21/53=37 mod 97<e>
<s>4/93=96 mod 97<e>
<s>83/36=5 mod 97<e>
<s>13/92=75 mod 97<e>
<s>48/14=45 mod 97<e>
<s>21/56=61 mod 97<e>
<s>74/75=76 mod 97<e>
<s>13/3=69 mod 97<e>
<s>72/17=67 mod 97<e>
<s>74/85=10 mod 97<e>
<s>38/1=38 mod 97<e>
<s>1/10=68 mod 97<e>
<s>8/96=89 mod 97<e>
<s>10/60=81 mod 97<e>
<s>73/70=44 mod 97<e>
<s>68/82=86 mod 97<e>
<s>57/12=29 mod 97<e>
<s>30/60=49 mod 97<e>
<s>5/19=36 mod 97<e>
<s>76/4=19 mod 97<e>
<s>64/48=66 mod 97<e>
<s>86/30=74 mod 97<e>
<s>44/96=53 mod 97<e>
<s>50/34=30 mod 97<e>
<s>72/34=82 mod 97<e>
<s>41/31=42 mod 97<e>
<s>85/43=11 mod 97<e>
<s>41/60=12 mod 97<e>
<s>43/8=66 mod 97<e>
<s>35/89=32 mod 97<e>
<s>57/71=9 mod 97<e>
<s>23/60=2 mod 97<e>
<s>6/17=46 mod 97<e>
<s>6/19=82 mod 97<e>
<s>72/39=69 mod 97<e>
<s>37/6=87 mod 97<e>
<s>76/46=86 mod 97<e>
<s>77/79=55 mod 97<e>
<s>50/79=8 mod 97<e>
<s>44/26=39 mod 97<e>
<s>29/29=1 mod 97<e>
<s>73/12=95 mod 97<e>
<s>94/4=72 mod 97<e>
<s>90/94=67 mod 97<e>
<s>33/41=15 mod 97<e>
<s>41/24=30 mod 97<e>
<s>35/17=42 mod 97<e>
<s>93/65=85 mod 97<e>
<s>65/65=1 mod 97<e>
<s>61/47=24 mod 97<e>
<s>74/54=84 mod 97<e>
<s>3/2=50 mod 97<e>
<s>49/38=60 mod 97<e>
<s>95/67=13 mod 97<e>
<s>86/85=9 mod 97<e>
<s>15/89=83 mod 97<e>
<s>48/83=52 mod 97<e>
<s>58/83=79 mod 97<e>
<s>40/23=65 mod 97<e>
<s>60/42=43 mod 97<e>
<s>20/86=7 mod 97<e>
<s>2/68=20 mod 97<e>
<s>3/16=79 mod 97<e>
<s>22/79=85 mod 97<e>
<s>46/51=96 mod 97<e>
<s>73/45=90 mod 97<e>
<s>79/84=76 mod 97<e>
<s>91/19=15 mod 97<e>
<s>55/52=85 mod 97<e>
<s>59/36=69 mod 97<e>
<s>5/61=78 mod 97<e>
<s>27/7=87 mod 97<e>
<s>68/91=21 mod 97<e>
<s>26/31=29 mod 97<e>
<s>53/46=37 mod 97<e>
<s>5/53=55 mod 97<e>
<s>77/17=73 mod 97<e>
<s>45/90=49 mod 97<e>
<s>53/41=77 mod 97<e>
<s>64/12=70 mod 97<e>
<s>13/80=62 mod 97<e>
<s>28/27=19 mod 97<e>
<s>95/49=93 mod 97<e>
<s>52/28=85 mod 97<e>
<s>13/92=75 mod 97<e>
<s>62/35=96 mod 97<e>
<s>29/43=30 mod 97<e>
<s>17/30=62 mod 97<e>
<s>61/41=63 mod 97<e>
<s>49/27=9 mod 97<e>
<s>65/50=11 mod 97<e>
<s>71/11=77 mod 97<e>
<s>69/64=42 mod 97<e>
<s>4/96=93 mod 97<e>
<s>5/17=6 mod 97<e>
<s>86/95=54 mod 97<e>
<s>12/54=11 mod 97<e>
<s>37/78=44 mod 97<e>
<s>16/80=39 mod 97<e>
<s>92/11=26 mod 97<e>
<s>7/96=90 mod 97<e>
<s>81/15=83 mod 97<e>
<s>66/50=44 mod 97<e>
<s>77/35=41 mod 97<e>
<s>91/61=81 mod 97<e>
<s>77/54=14 mod 97<e>
<s>42/40=35 mod 97<e>
<s>73/87=80 mod 97<e>
<s>22/3=72 mod 97<e>
<s>68/29=96 mod 97<e>
<s>47/73=91 mod 97<e>
<s>90/84=8 mod 97<e>
<s>15/73=60 mod 97<e>
<s>8/81=48 mod 97<e>
<s>15/17=18 mod 97<e>
<s>85/4=94 mod 97<e>
<s>81/9=9 mod 97<e>
<s>84/84=1 mod 97<e>
<s>24/3=8 mod 97<e>
<s>40/19=94 mod 97<e>
<s>34/61=26 mod 97<e>
<s>17/83=75 mod 97<e>
<s>5/7=70 mod 97<e>
<s>7/84=89 mod 97<e>
<s>92/51=95 mod 97<e>
<s>33/29=58 mod 97<e>
<s>28/62=38 mod 97<e>
<s>69/14=95 mod 97<e>
<s>61/17=15 mod 97<e>
<s>31/37=69 mod 97<e>
<s>74/71=27 mod 97<e>
<s>21/8=39 mod 97<e>
<s>86/60=37 mod 97<e>
<s>24/39=23 mod 97<e>
<s>54/4=62 mod 97<e>
<s>15/38=54 mod 97<e>
<s>39/36=90 mod 97<e>
<s>49/22=86 mod 97<e>
<s>89/91=66 mod 97<e>
<s>26/1=26 mod 97<e>
<s>18/74=92 mod 97<e>
<s>0/29=0 mod 97<e>
<s>66/28=37 mod 97<e>
<s>46/1=46 mod 97<e>
<s>93/48=8 mod 97<e>
<s>35/65=8 mod 97<e>
<s>80/92=81 mod 97<e>
<s>6/84=7 mod 97<e>
<s>83/35=19 mod 97<e>
<s>53/72=91 mod 97<e>
<s>18/9=2 mod 97<e>
<s>91/9=64 mod 97<e>
<s>73/86=11 mod 97<e>
<s>57/82=35 mod 97<e>
<s>79/51=51 mod 97<e>
<s>56/28=2 mod 97<e>
<s>77/56=62 mod 97<e>
<s>71/71=1 mod 97<e>
<s>28/87=36 mod 97<e>
<s>22/77=28 mod 97<e>
<s>13/25=82 mod 97<e>
<s>95/50=31 mod 97<e>
<s>94/16=18 mod 97<e>
<s>68/82=86 mod 97<e>
<s>76/61=41 mod 97<e>
<s>35/7=5 mod 97<e>
<s>66/34=59 mod 97<e>
<s>87/76=79 mod 97<e>
<s>72/3=24 mod 97<e>
<s>63/87=81 mod 97<e>
