0/82=0 mod 97
10/94=29 mod 97
9/20=15 mod 97
17/80=96 mod 97
29/13=47 mod 97
11/27=4 mod 97
23/19=88 mod 97
18/78=45 mod 97
13/42=95 mod 97
3/47=95 mod 97
28/81=71 mod 97
6/24=73 mod 97
15/20=25 mod 97
26/77=86 mod 97
24/46=68 mod 97
21/66=40 mod 97
8/73=32 mod 97
1/41=71 mod 97
6/23=34 mod 97
2/37=42 mod 97
19/21=24 mod 97
17/19=6 mod 97
27/82=37 mod 97
18/10=60 mod 97
8/77=19 mod 97
27/89=33 mod 97
22/19=42 mod 97
0/72=0 mod 97
19/76=73 mod 97
0/49=0 mod 97
3/55=90 mod 97
12/2=6 mod 97
19/6=84 mod 97
15/35=42 mod 97
27/90=10 mod 97
19/15=53 mod 97
5/69=31 mod 97
30/58=44 mod 97
30/48=37 mod 97
9/53=2 mod 97
24/79=31 mod 97
18/89=22 mod 97
24/10=80 mod 97
20/73=80 mod 97
4/4=1 mod 97
28/2=14 mod 97
31/6=86 mod 97
10/24=57 mod 97
5/90=27 mod 97
8/51=42 mod 97
14/31=38 mod 97
0/8=0 mod 97
8/54=72 mod 97
3/80=74 mod 97
9/52=58 mod 97
23/35=45 mod 97
16/13=46 mod 97
7/6=82 mod 97
8/38=87 mod 97
24/60=78 mod 97
11/82=51 mod 97
4/31=94 mod 97
1/3=65 mod 97
28/95=83 mod 97
28/1=28 mod 97
26/53=92 mod 97
26/76=8 mod 97
24/18=66 mod 97
25/48=47 mod 97
13/33=68 mod 97
24/48=49 mod 97
9/77=82 mod 97
5/75=13 mod 97
25/74=20 mod 97
29/95=34 mod 97
19/92=35 mod 97
27/65=81 mod 97
24/49=48 mod 97
11/91=79 mod 97
6/9=33 mod 97
0/10=0 mod 97
18/37=87 mod 97
23/14=64 mod 97
13/65=39 mod 97
22/80=90 mod 97
29/12=59 mod 97
12/68=23 mod 97
14/15=85 mod 97
4/44=53 mod 97
1/84=82 mod 97
16/26=23 mod 97
19/5=62 mod 97
0/92=0 mod 97
28/25=5 mod 97
22/43=93 mod 97
22/32=31 mod 97
14/27=58 mod 97
9/67=87 mod 97
11/56=92 mod 97
19/74=54 mod 97
4/33=6 mod 97
8/9=44 mod 97
16/93=93 mod 97
5/74=4 mod 97
5/65=15 mod 97
13/85=7 mod 97
3/51=40 mod 97
4/40=68 mod 97
31/22=94 mod 97
15/34=9 mod 97
18/87=37 mod 97
2/40=34 mod 97
16/74=71 mod 97
15/23=85 mod 97
8/2=4 mod 97
18/69=34 mod 97
24/50=16 mod 97
6/92=57 mod 97
27/79=47 mod 97
17/64=23 mod 97
5/72=58 mod 97
2/15=26 mod 97
9/80=28 mod 97
9/64=35 mod 97
28/91=60 mod 97
4/69=83 mod 97
17/46=32 mod 97
8/65=24 mod 97
7/26=4 mod 97
10/50=39 mod 97
12/40=10 mod 97
1/54=9 mod 97
15/38=54 mod 97
30/20=50 mod 97
17/27=15 mod 97
5/77=24 mod 97
27/54=49 mod 97
11/46=15 mod 97
21/50=14 mod 97
5/94=63 mod 97
20/55=18 mod 97
14/74=50 mod 97
22/48=53 mod 97
21/38=95 mod 97
28/74=3 mod 97
26/29=31 mod 97
20/28=70 mod 97
17/75=83 mod 97
3/18=81 mod 97
7/7=1 mod 97
19/37=11 mod 97
2/61=70 mod 97
2/5=78 mod 97
8/6=66 mod 97
14/71=89 mod 97
20/43=14 mod 97
24/38=67 mod 97
23/42=86 mod 97
14/26=8 mod 97
22/25=94 mod 97
30/71=66 mod 97
6/39=30 mod 97
16/29=34 mod 97
9/9=1 mod 97
12/33=18 mod 97
30/86=59 mod 97
28/38=62 mod 97
11/19=21 mod 97
24/84=28 mod 97
1/46=19 mod 97
21/12=26 mod 97
16/34=29 mod 97
26/48=45 mod 97
27/40=71 mod 97
12/48=73 mod 97
4/39=20 mod 97
1/60=76 mod 97
21/87=27 mod 97
9/91=47 mod 97
18/92=74 mod 97
28/10=61 mod 97
2/4=49 mod 97
21/15=79 mod 97
23/8=15 mod 97
30/15=2 mod 97
28/47=46 mod 97
13/51=44 mod 97
22/78=55 mod 97
20/42=79 mod 97
17/59=94 mod 97
27/76=68 mod 97
6/62=22 mod 97
14/69=48 mod 97
21/17=64 mod 97
7/68=70 mod 97
14/24=41 mod 97
10/22=71 mod 97
30/51=12 mod 97
30/93=41 mod 97
0/28=0 mod 97
18/76=13 mod 97
17/47=21 mod 97
17/63=48 mod 97
14/60=94 mod 97
22/9=24 mod 97
9/22=93 mod 97
0/18=0 mod 97
23/40=3 mod 97
28/68=86 mod 97
6/1=6 mod 97
5/22=84 mod 97
5/66=28 mod 97
7/2=52 mod 97
19/33=77 mod 97
26/5=44 mod 97
6/32=79 mod 97
11/65=33 mod 97
23/24=5 mod 97
13/6=83 mod 97
23/70=71 mod 97
7/85=56 mod 97
6/52=71 mod 97
7/69=24 mod 97
1/48=95 mod 97
16/81=96 mod 97
13/57=70 mod 97
1/57=80 mod 97
16/5=42 mod 97
8/67=45 mod 97
28/39=43 mod 97
3/54=27 mod 97
9/95=44 mod 97
26/90=24 mod 97
19/55=85 mod 97
13/92=75 mod 97
17/60=31 mod 97
18/47=85 mod 97
25/87=46 mod 97
11/59=38 mod 97
30/67=96 mod 97
21/59=2 mod 97
7/31=19 mod 97
30/1=30 mod 97
25/64=11 mod 97
10/77=48 mod 97
28/48=41 mod 97
7/77=53 mod 97
8/89=96 mod 97
1/26=56 mod 97
29/92=33 mod 97
15/3=5 mod 97
22/60=23 mod 97
26/50=82 mod 97
4/78=10 mod 97
12/91=95 mod 97
4/12=65 mod 97
16/70=3 mod 97
26/27=80 mod 97
24/95=85 mod 97
15/21=70 mod 97
17/67=35 mod 97
22/39=13 mod 97
12/9=66 mod 97
23/72=34 mod 97
4/27=72 mod 97
8/37=71 mod 97
7/33=59 mod 97
11/4=27 mod 97
25/62=27 mod 97
18/46=51 mod 97
15/84=66 mod 97
11/66=81 mod 97
24/53=70 mod 97
28/13=32 mod 97
5/70=7 mod 97
10/47=58 mod 97
21/37=53 mod 97
7/17=86 mod 97
18/51=46 mod 97
21/85=71 mod 97
5/27=90 mod 97
20/68=6 mod 97
30/4=56 mod 97
0/50=0 mod 97
31/24=70 mod 97
6/22=62 mod 97
2/29=77 mod 97
22/51=67 mod 97
24/15=21 mod 97
26/33=39 mod 97
4/19=87 mod 97
24/83=26 mod 97
0/24=0 mod 97
13/75=92 mod 97
20/81=23 mod 97
25/68=56 mod 97
16/71=74 mod 97
21/61=56 mod 97
30/34=18 mod 97
16/94=27 mod 97
18/19=52 mod 97
10/31=41 mod 97
11/36=3 mod 97
6/16=61 mod 97
26/72=30 mod 97
21/30=88 mod 97
26/12=83 mod 97
25/67=80 mod 97
21/36=41 mod 97
12/61=32 mod 97
12/38=82 mod 97
23/81=41 mod 97
1/4=73 mod 97
1/49=2 mod 97
18/9=2 mod 97
8/94=62 mod 97
20/14=43 mod 97
15/7=16 mod 97
25/75=65 mod 97
2/56=52 mod 97
26/37=61 mod 97
31/4=32 mod 97
26/59=81 mod 97
5/48=87 mod 97
10/5=2 mod 97
22/35=81 mod 97
11/2=54 mod 97
25/93=18 mod 97
28/36=87 mod 97
30/52=64 mod 97
19/11=37 mod 97
3/33=53 mod 97
18/21=84 mod 97
22/66=65 mod 97
25/32=22 mod 97
27/8=64 mod 97
20/60=65 mod 97
11/47=25 mod 97
4/42=74 mod 97
4/67=71 mod 97
9/43=16 mod 97
0/62=0 mod 97
7/34=43 mod 97
10/91=63 mod 97
21/39=8 mod 97
30/7=32 mod 97
17/58=12 mod 97
7/30=94 mod 97
15/68=53 mod 97
24/85=95 mod 97
13/63=31 mod 97
8/96=89 mod 97
16/91=62 mod 97
12/6=2 mod 97
6/67=58 mod 97
22/14=57 mod 97
18/35=31 mod 97
10/42=88 mod 97
22/54=4 mod 97
4/43=61 mod 97
10/89=23 mod 97
21/23=22 mod 97
2/24=89 mod 97
30/44=58 mod 97
30/13=62 mod 97
11/61=94 mod 97
8/22=18 mod 97
21/19=93 mod 97
0/47=0 mod 97
29/25=71 mod 97
28/83=95 mod 97
14/21=33 mod 97
12/25=16 mod 97
3/58=82 mod 97
20/62=41 mod 97
7/66=78 mod 97
15/59=43 mod 97
29/17=93 mod 97
31/1=31 mod 97
16/10=21 mod 97
6/19=82 mod 97
26/81=59 mod 97
17/88=52 mod 97
6/81=36 mod 97
8/79=75 mod 97
0/96=0 mod 97
10/73=40 mod 97
16/40=78 mod 97
3/23=17 mod 97
18/50=12 mod 97
9/54=81 mod 97
17/48=63 mod 97
11/40=90 mod 97
6/75=35 mod 97
19/88=41 mod 97
2/65=6 mod 97
14/18=87 mod 97
15/15=1 mod 97
5/52=43 mod 97
25/88=8 mod 97
2/39=10 mod 97
19/30=75 mod 97
24/96=73 mod 97
22/15=92 mod 97
26/91=28 mod 97
28/19=27 mod 97
13/96=84 mod 97
19/10=31 mod 97
24/23=39 mod 97
21/43=5 mod 97
5/35=14 mod 97
4/60=13 mod 97
28/49=56 mod 97
8/19=77 mod 97
15/83=89 mod 97
24/6=4 mod 97
29/78=24 mod 97
25/94=24 mod 97
8/31=91 mod 97
14/80=22 mod 97
30/17=36 mod 97
3/65=9 mod 97
5/50=68 mod 97
21/8=39 mod 97
29/5=64 mod 97
17/90=53 mod 97
11/63=71 mod 97
22/2=11 mod 97
3/37=63 mod 97
25/1=25 mod 97
9/63=14 mod 97
19/93=68 mod 97
19/65=57 mod 97
31/17=76 mod 97
18/64=70 mod 97
29/20=16 mod 97
5/59=79 mod 97
5/11=71 mod 97
7/65=21 mod 97
16/18=44 mod 97
9/92=37 mod 97
15/53=68 mod 97
17/44=7 mod 97
16/54=47 mod 97
9/71=78 mod 97
1/37=21 mod 97
5/85=40 mod 97
16/44=18 mod 97
29/11=82 mod 97
3/90=55 mod 97
30/25=40 mod 97
16/92=55 mod 97
18/41=17 mod 97
9/86=8 mod 97
5/26=86 mod 97
26/15=47 mod 97
2/51=59 mod 97
30/42=70 mod 97
28/30=85 mod 97
19/83=61 mod 97
16/46=13 mod 97
30/19=22 mod 97
19/44=82 mod 97
10/13=53 mod 97
23/96=74 mod 97
1/83=90 mod 97
30/87=94 mod 97
15/48=67 mod 97
26/44=5 mod 97
7/57=75 mod 97
14/28=49 mod 97
9/8=86 mod 97
12/89=47 mod 97
27/56=23 mod 97
24/47=81 mod 97
16/30=7 mod 97
0/67=0 mod 97
7/55=16 mod 97
29/34=95 mod 97
17/15=27 mod 97
3/40=51 mod 97
9/2=53 mod 97
15/6=51 mod 97
20/38=72 mod 97
23/49=46 mod 97
4/72=27 mod 97
7/59=33 mod 97
15/36=57 mod 97
1/81=6 mod 97
26/92=53 mod 97
25/15=34 mod 97
16/43=50 mod 97
11/34=26 mod 97
1/30=55 mod 97
20/40=49 mod 97
5/23=93 mod 97
7/39=35 mod 97
22/20=69 mod 97
23/75=21 mod 97
22/67=51 mod 97
22/74=37 mod 97
13/53=46 mod 97
15/76=27 mod 97
23/28=32 mod 97
21/89=58 mod 97
1/25=66 mod 97
5/96=92 mod 97
22/31=32 mod 97
30/76=54 mod 97
5/51=2 mod 97
30/68=9 mod 97
17/54=56 mod 97
10/83=27 mod 97
30/88=29 mod 97
13/58=32 mod 97
12/10=40 mod 97
2/94=64 mod 97
14/20=88 mod 97
3/34=60 mod 97
19/19=1 mod 97
10/14=70 mod 97
20/26=53 mod 97
29/85=38 mod 97
23/39=18 mod 97
23/46=49 mod 97
19/13=91 mod 97
24/22=54 mod 97
3/93=72 mod 97
30/78=75 mod 97
4/77=58 mod 97
30/91=92 mod 97
13/43=77 mod 97
6/44=31 mod 97
14/67=6 mod 97
26/21=89 mod 97
4/9=22 mod 97
22/86=95 mod 97
3/88=32 mod 97
6/85=48 mod 97
8/30=52 mod 97
28/80=44 mod 97
21/86=51 mod 97
11/8=62 mod 97
0/36=0 mod 97
18/79=96 mod 97
8/33=12 mod 97
10/78=25 mod 97
6/47=93 mod 97
10/71=22 mod 97
1/51=78 mod 97
20/36=76 mod 97
25/51=10 mod 97
24/1=24 mod 97
20/10=2 mod 97
20/96=77 mod 97
26/2=13 mod 97
29/18=7 mod 97
29/83=88 mod 97
4/32=85 mod 97
11/81=66 mod 97
24/9=35 mod 97
17/71=18 mod 97
0/59=0 mod 97
10/11=45 mod 97
16/52=60 mod 97
6/79=32 mod 97
23/6=20 mod 97
4/62=47 mod 97
6/54=54 mod 97
3/74=80 mod 97
30/54=76 mod 97
9/27=65 mod 97
23/53=59 mod 97
28/46=47 mod 97
4/74=42 mod 97
14/47=23 mod 97
11/96=86 mod 97
29/93=17 mod 97
1/75=22 mod 97
25/39=28 mod 97
17/31=60 mod 97
14/57=53 mod 97
29/58=49 mod 97
13/78=81 mod 97
16/11=72 mod 97
28/65=84 mod 97
24/32=25 mod 97
29/15=86 mod 97
12/12=1 mod 97
6/82=19 mod 97
6/26=45 mod 97
13/40=27 mod 97
14/48=69 mod 97
18/70=64 mod 97
9/6=50 mod 97
1/74=59 mod 97
25/28=39 mod 97
15/46=91 mod 97
14/49=28 mod 97
22/62=16 mod 97
25/60=57 mod 97
16/3=70 mod 97
25/26=42 mod 97
18/34=69 mod 97
8/52=30 mod 97
17/23=64 mod 97
21/73=84 mod 97
2/63=57 mod 97
23/89=82 mod 97
20/46=89 mod 97
24/66=18 mod 97
19/28=18 mod 97
30/3=10 mod 97
4/8=49 mod 97
0/75=0 mod 97
22/90=80 mod 97
26/65=78 mod 97
17/29=24 mod 97
20/9=13 mod 97
27/35=95 mod 97
0/86=0 mod 97
17/21=47 mod 97
22/28=77 mod 97
4/29=57 mod 97
19/72=7 mod 97
20/50=78 mod 97
21/95=38 mod 97
17/82=70 mod 97
28/78=70 mod 97
21/84=73 mod 97
16/45=37 mod 97
9/88=96 mod 97
19/59=48 mod 97
18/31=35 mod 97
18/80=56 mod 97
0/91=0 mod 97
2/82=71 mod 97
20/83=54 mod 97
15/57=36 mod 97
19/52=47 mod 97
20/23=81 mod 97
30/47=77 mod 97
26/28=91 mod 97
18/95=88 mod 97
5/40=85 mod 97
7/93=71 mod 97
8/25=43 mod 97
12/86=43 mod 97
25/59=7 mod 97
8/32=73 mod 97
23/45=35 mod 97
22/22=1 mod 97
29/84=50 mod 97
16/69=41 mod 97
1/43=88 mod 97
7/67=3 mod 97
26/96=71 mod 97
1/80=57 mod 97
31/9=25 mod 97
8/86=61 mod 97
5/13=75 mod 97
7/51=61 mod 97
0/4=0 mod 97
15/69=93 mod 97
6/21=28 mod 97
3/7=42 mod 97
31/3=75 mod 97
10/96=87 mod 97
0/34=0 mod 97
11/42=58 mod 97
28/33=42 mod 97
24/64=61 mod 97
28/77=18 mod 97
9/73=36 mod 97
15/8=14 mod 97
5/9=76 mod 97
1/2=49 mod 97
27/94=88 mod 97
6/41=38 mod 97
12/39=60 mod 97
6/15=78 mod 97
14/73=56 mod 97
15/64=26 mod 97
12/22=27 mod 97
3/19=41 mod 97
27/21=29 mod 97
17/76=50 mod 97
29/10=32 mod 97
27/71=40 mod 97
22/40=83 mod 97
28/57=9 mod 97
22/16=62 mod 97
30/62=13 mod 97
21/28=25 mod 97
13/44=51 mod 97
0/79=0 mod 97
12/59=15 mod 97
20/21=61 mod 97
7/15=91 mod 97
20/54=83 mod 97
26/55=4 mod 97
22/92=15 mod 97
25/23=77 mod 97
30/28=8 mod 97
14/88=20 mod 97
20/57=48 mod 97
5/3=34 mod 97
7/94=30 mod 97
20/48=57 mod 97
8/44=9 mod 97
1/14=7 mod 97
17/51=65 mod 97
0/55=0 mod 97
25/91=12 mod 97
9/60=5 mod 97
4/71=67 mod 97
28/55=64 mod 97
31/8=16 mod 97
3/14=21 mod 97
16/61=75 mod 97
21/40=66 mod 97
18/40=15 mod 97
27/83=5 mod 97
26/78=65 mod 97
20/11=90 mod 97
26/83=12 mod 97
11/1=11 mod 97
30/65=90 mod 97
13/35=17 mod 97
17/94=59 mod 97
23/38=44 mod 97
1/11=53 mod 97
28/87=36 mod 97
30/21=43 mod 97
4/25=70 mod 97
3/44=64 mod 97
8/90=82 mod 97
11/25=47 mod 97
23/17=47 mod 97
23/43=84 mod 97
6/2=3 mod 97
17/50=76 mod 97
21/83=47 mod 97
28/9=57 mod 97
7/82=6 mod 97
13/90=12 mod 97
24/34=92 mod 97
29/47=13 mod 97
20/72=38 mod 97
21/53=37 mod 97
4/96=93 mod 97
16/48=65 mod 97
6/8=25 mod 97
9/46=74 mod 97
5/7=70 mod 97
7/75=57 mod 97
15/67=48 mod 97
28/85=30 mod 97
13/16=19 mod 97
3/52=84 mod 97
3/83=76 mod 97
22/46=30 mod 97
3/28=59 mod 97
17/35=67 mod 97
2/77=29 mod 97
7/18=92 mod 97
13/47=56 mod 97
13/4=76 mod 97
30/26=31 mod 97
25/24=94 mod 97
28/28=1 mod 97
19/9=56 mod 97
26/52=49 mod 97
25/7=59 mod 97
14/55=32 mod 97
21/58=89 mod 97
4/10=78 mod 97
28/63=22 mod 97
7/28=73 mod 97
27/22=85 mod 97
15/28=4 mod 97
15/25=20 mod 97
17/37=66 mod 97
0/38=0 mod 97
20/56=35 mod 97
10/82=64 mod 97
29/63=2 mod 97
1/96=96 mod 97
29/52=36 mod 97
2/70=61 mod 97
17/2=57 mod 97
8/4=2 mod 97
28/90=93 mod 97
28/5=25 mod 97
26/36=60 mod 97
12/67=19 mod 97
17/43=41 mod 97
8/35=3 mod 97
19/86=60 mod 97
7/45=95 mod 97
3/2=50 mod 97
12/42=28 mod 97
1/71=41 mod 97
14/2=7 mod 97
22/42=19 mod 97
12/83=13 mod 97
5/37=8 mod 97
6/6=1 mod 97
26/42=93 mod 97
23/62=52 mod 97
2/2=1 mod 97
15/70=21 mod 97
17/8=87 mod 97
7/14=49 mod 97
16/14=15 mod 97
12/73=48 mod 97
7/21=65 mod 97
8/70=50 mod 97
8/26=60 mod 97
21/1=21 mod 97
30/43=21 mod 97
7/74=25 mod 97
3/38=69 mod 97
19/57=65 mod 97
11/15=46 mod 97
22/84=58 mod 97
30/22=19 mod 97
25/37=40 mod 97
5/28=66 mod 97
18/62=66 mod 97
3/66=75 mod 97
21/67=9 mod 97
1/77=63 mod 97
7/32=76 mod 97
27/11=73 mod 97
9/59=84 mod 97
